timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1673600417972,17,Appointment1,409,Conflict,Users 1-6,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,17,0,0
1673600417977,15,GetCalendar,200,OK,Users 1-1,text,true,,8782,149,10,10,https://localhost:55451/Booking/GetConsultantCalendar,14,0,0
1673600417983,11,Appointment1,409,Conflict,Users 1-7,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,10,0,0
1673600417987,9,Appointment4,409,Conflict,Users 1-3,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/4,9,0,0
1673600417983,14,GetCalendar,200,OK,Users 1-10,text,true,,8782,149,10,10,https://localhost:55451/Booking/GetConsultantCalendar,13,0,0
1673600417987,11,Appointment3,409,Conflict,Users 1-8,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/3,11,0,0
1673600417992,8,Appointment1,409,Conflict,Users 1-1,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,8,0,0
1673600417983,19,Appointment1-2,409,Conflict,Users 1-4,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,19,0,0
1673600417989,13,Appointment1-2,409,Conflict,Users 1-6,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,13,0,0
1673600417987,16,Appointment1,409,Conflict,Users 1-2,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,15,0,0
1673600417977,27,GetCalendar,200,OK,Users 1-5,text,true,,8782,149,10,10,https://localhost:55451/Booking/GetConsultantCalendar,26,0,0
1673600417988,18,Appointment4,409,Conflict,Users 1-9,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/4,18,0,0
1673600417994,12,Appointment1-2,409,Conflict,Users 1-7,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,12,0,0
1673600417999,8,Appointment4,409,Conflict,Users 1-8,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/4,8,0,0
1673600418002,9,Appointment2,409,Conflict,Users 1-6,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/2,9,0,0
1673600418003,8,Appointment1-2,409,Conflict,Users 1-2,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,8,0,0
1673600417997,14,Appointment1,409,Conflict,Users 1-10,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,14,0,0
1673600418002,10,Appointment2,409,Conflict,Users 1-4,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/2,9,0,0
1673600418006,9,Appointment2,409,Conflict,Users 1-7,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/2,9,0,0
1673600417996,20,GetCalendar,200,OK,Users 1-3,text,true,,8782,149,10,10,https://localhost:55451/Booking/GetConsultantCalendar,19,0,0
1673600418001,18,Appointment1-2,409,Conflict,Users 1-1,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,18,0,0
1673600418006,15,GetCalendar,200,OK,Users 1-9,text,true,,8782,149,10,10,https://localhost:55451/Booking/GetConsultantCalendar,14,0,0
1673600418011,10,Appointment2,409,Conflict,Users 1-2,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/2,10,0,0
1673600418004,18,Appointment1,409,Conflict,Users 1-5,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,18,0,0
1673600418008,15,GetCalendar,200,OK,Users 1-8,text,true,,8782,149,10,10,https://localhost:55451/Booking/GetConsultantCalendar,14,0,0
1673600418016,10,Appointment1,409,Conflict,Users 1-3,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,10,0,0
1673600418011,15,Appointment3,409,Conflict,Users 1-6,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/3,15,0,0
1673600418011,15,Appointment1-2,409,Conflict,Users 1-10,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,15,0,0
1673600418015,11,Appointment3,409,Conflict,Users 1-7,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/3,11,0,0
1673600418012,15,Appointment3,409,Conflict,Users 1-4,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/3,15,0,0
1673600418022,9,Appointment3,409,Conflict,Users 1-2,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/3,9,0,0
1673600418020,11,Appointment2,409,Conflict,Users 1-1,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/2,10,0,0
1673600418022,9,Appointment1-2,409,Conflict,Users 1-5,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,8,0,0
1673600418023,8,Appointment1,409,Conflict,Users 1-8,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,8,0,0
1673600418026,8,Appointment1-2,409,Conflict,Users 1-3,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,8,0,0
1673600418021,13,Appointment1,409,Conflict,Users 1-9,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,13,0,0
1673600418026,8,Appointment4,409,Conflict,Users 1-6,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/4,8,0,0
1673600418027,9,Appointment2,409,Conflict,Users 1-10,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/2,9,0,0
1673600418031,6,Appointment1-2,409,Conflict,Users 1-8,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,6,0,0
1673600418031,7,Appointment2,409,Conflict,Users 1-5,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/2,7,0,0
1673600418031,9,Appointment4,409,Conflict,Users 1-2,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/4,9,0,0
1673600418027,14,Appointment4,409,Conflict,Users 1-7,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/4,14,0,0
1673600418031,10,Appointment3,409,Conflict,Users 1-1,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/3,10,0,0
1673600418034,9,Appointment2,409,Conflict,Users 1-3,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/2,9,0,0
1673600418028,17,Appointment4,409,Conflict,Users 1-4,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/4,16,0,0
1673600418036,9,Appointment3,409,Conflict,Users 1-10,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/3,9,0,0
1673600418034,15,Appointment1-2,409,Conflict,Users 1-9,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,15,0,0
1673600418037,12,Appointment2,409,Conflict,Users 1-8,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/2,12,0,0
1673600418038,12,Appointment3,409,Conflict,Users 1-5,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/3,12,0,0
1673600418034,17,GetCalendar,200,OK,Users 1-6,text,true,,8782,149,10,10,https://localhost:55451/Booking/GetConsultantCalendar,16,0,0
1673600418043,13,Appointment3,409,Conflict,Users 1-3,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/3,13,0,0
1673600418041,15,GetCalendar,200,OK,Users 1-2,text,true,,8782,149,10,10,https://localhost:55451/Booking/GetConsultantCalendar,14,0,0
1673600418041,16,GetCalendar,200,OK,Users 1-7,text,true,,8782,149,10,10,https://localhost:55451/Booking/GetConsultantCalendar,15,0,0
1673600418041,19,Appointment4,409,Conflict,Users 1-1,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/4,19,0,0
1673600418051,10,Appointment1,409,Conflict,Users 1-6,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,10,0,0
1673600418046,15,Appointment4,409,Conflict,Users 1-10,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/4,15,0,0
1673600418050,11,Appointment4,409,Conflict,Users 1-5,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/4,11,0,0
1673600418049,12,Appointment2,409,Conflict,Users 1-9,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/2,12,0,0
1673600418049,13,Appointment3,409,Conflict,Users 1-8,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/3,12,0,0
1673600418045,18,GetCalendar,200,OK,Users 1-4,text,true,,8782,149,10,10,https://localhost:55451/Booking/GetConsultantCalendar,17,0,0
1673600418057,9,Appointment1,409,Conflict,Users 1-7,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,9,0,0
1673600418056,10,Appointment4,409,Conflict,Users 1-3,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/4,10,0,0
1673600418056,12,Appointment1,409,Conflict,Users 1-2,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,12,0,0
1673600418061,13,Appointment3,409,Conflict,Users 1-9,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/3,13,0,0
1673600418062,13,GetCalendar,200,OK,Users 1-5,text,true,,8782,149,10,10,https://localhost:55451/Booking/GetConsultantCalendar,12,0,0
1673600418062,13,GetCalendar,200,OK,Users 1-10,text,true,,8782,149,10,10,https://localhost:55451/Booking/GetConsultantCalendar,12,0,0
1673600418061,15,Appointment1-2,409,Conflict,Users 1-6,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,15,0,0
1673600418062,14,Appointment4,409,Conflict,Users 1-8,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/4,14,0,0
1673600418063,15,Appointment1,409,Conflict,Users 1-4,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,13,0,0
1673600418066,13,Appointment1-2,409,Conflict,Users 1-7,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,12,0,0
1673600418066,14,GetCalendar,200,OK,Users 1-3,text,true,,8782,149,10,10,https://localhost:55451/Booking/GetConsultantCalendar,13,0,0
1673600418076,7,Appointment1,409,Conflict,Users 1-5,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,7,0,0
1673600418069,14,Appointment1-2,409,Conflict,Users 1-2,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,14,0,0
1673600418076,7,Appointment1,409,Conflict,Users 1-10,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,7,0,0
1673600418074,12,Appointment4,409,Conflict,Users 1-9,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/4,12,0,0
1673600418076,11,GetCalendar,200,OK,Users 1-8,text,true,,8782,149,10,10,https://localhost:55451/Booking/GetConsultantCalendar,10,0,0
1673600418060,28,GetCalendar,200,OK,Users 1-1,text,true,,8782,149,10,10,https://localhost:55451/Booking/GetConsultantCalendar,14,0,0
1673600418076,14,Appointment2,409,Conflict,Users 1-6,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/2,14,0,0
1673600418078,12,Appointment1-2,409,Conflict,Users 1-4,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,12,0,0
1673600418083,10,Appointment1-2,409,Conflict,Users 1-10,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,9,0,0
1673600418083,11,Appointment1-2,409,Conflict,Users 1-5,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,10,0,0
1673600418083,13,Appointment2,409,Conflict,Users 1-2,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/2,12,0,0
1673600418081,15,Appointment1,409,Conflict,Users 1-3,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,15,0,0
1673600418079,17,Appointment2,409,Conflict,Users 1-7,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/2,17,0,0
1673600418089,8,Appointment1,409,Conflict,Users 1-1,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,8,0,0
1673600418087,19,Appointment1,409,Conflict,Users 1-8,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,19,0,0
1673600418096,12,Appointment3,409,Conflict,Users 1-2,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/3,12,0,0
1673600418090,18,Appointment3,409,Conflict,Users 1-6,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/3,18,0,0
1673600418097,11,Appointment1-2,409,Conflict,Users 1-1,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,11,0,0
1673600418094,14,Appointment2,409,Conflict,Users 1-5,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/2,14,0,0
1673600418093,15,Appointment2,409,Conflict,Users 1-10,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/2,15,0,0
1673600418096,12,Appointment3,409,Conflict,Users 1-7,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/3,12,0,0
1673600418096,13,Appointment1-2,409,Conflict,Users 1-3,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,13,0,0
1673600418087,22,GetCalendar,200,OK,Users 1-9,text,true,,8782,149,10,10,https://localhost:55451/Booking/GetConsultantCalendar,21,0,0
1673600418090,20,Appointment2,409,Conflict,Users 1-4,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/2,20,0,0
1673600418108,6,Appointment4,409,Conflict,Users 1-2,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/4,6,0,0
1673600418109,8,Appointment4,409,Conflict,Users 1-7,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/4,8,0,0
1673600418109,8,Appointment1,409,Conflict,Users 1-9,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,8,0,0
1673600418108,9,Appointment4,409,Conflict,Users 1-6,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/4,9,0,0
1673600418108,9,Appointment2,409,Conflict,Users 1-1,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/2,9,0,0
1673600418108,9,Appointment3,409,Conflict,Users 1-5,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/3,9,0,0
1673600418109,9,Appointment2,409,Conflict,Users 1-3,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/2,8,0,0
1673600418107,11,Appointment1-2,409,Conflict,Users 1-8,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,11,0,0
1673600418108,10,Appointment3,409,Conflict,Users 1-10,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/3,10,0,0
1673600418111,7,Appointment3,409,Conflict,Users 1-4,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/3,7,0,0
1673600418117,8,Appointment3,409,Conflict,Users 1-1,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/3,8,0,0
1673600418118,8,Appointment3,409,Conflict,Users 1-3,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/3,8,0,0
1673600418118,8,Appointment4,409,Conflict,Users 1-5,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/4,8,0,0
1673600418118,8,Appointment4,409,Conflict,Users 1-10,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/4,8,0,0
1673600418118,8,Appointment2,409,Conflict,Users 1-8,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/2,8,0,0
1673600418119,8,Appointment4,409,Conflict,Users 1-4,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/4,8,0,0
1673600418117,10,Appointment1-2,409,Conflict,Users 1-9,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,10,0,0
1673600418117,11,GetCalendar,200,OK,Users 1-6,text,true,,8782,149,10,10,https://localhost:55451/Booking/GetConsultantCalendar,10,0,0
1673600418115,13,GetCalendar,200,OK,Users 1-2,text,true,,8782,149,10,10,https://localhost:55451/Booking/GetConsultantCalendar,12,0,0
1673600418117,12,GetCalendar,200,OK,Users 1-7,text,true,,8782,149,10,10,https://localhost:55451/Booking/GetConsultantCalendar,11,0,0
1673600418127,6,Appointment4,409,Conflict,Users 1-3,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/4,6,0,0
1673600418127,9,Appointment3,409,Conflict,Users 1-8,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/3,9,0,0
1673600418129,8,Appointment1,409,Conflict,Users 1-6,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,8,0,0
1673600418129,8,Appointment1,409,Conflict,Users 1-7,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,8,0,0
1673600418127,11,Appointment2,409,Conflict,Users 1-9,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/2,10,0,0
1673600418128,10,Appointment1,409,Conflict,Users 1-2,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,10,0,0
1673600418127,11,GetCalendar,200,OK,Users 1-5,text,true,,8782,149,10,10,https://localhost:55451/Booking/GetConsultantCalendar,10,0,0
1673600418127,11,GetCalendar,200,OK,Users 1-10,text,true,,8782,149,10,10,https://localhost:55451/Booking/GetConsultantCalendar,10,0,0
1673600418127,12,GetCalendar,200,OK,Users 1-4,text,true,,8782,149,10,10,https://localhost:55451/Booking/GetConsultantCalendar,11,0,0
1673600418126,13,Appointment4,409,Conflict,Users 1-1,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/4,7,0,0
1673600418137,8,Appointment1-2,409,Conflict,Users 1-6,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,8,0,0
1673600418137,9,Appointment4,409,Conflict,Users 1-8,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/4,9,0,0
1673600418139,7,Appointment1,409,Conflict,Users 1-4,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,7,0,0
1673600418137,10,Appointment1-2,409,Conflict,Users 1-7,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,10,0,0
1673600418138,9,Appointment3,409,Conflict,Users 1-9,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/3,9,0,0
1673600418138,9,Appointment1-2,409,Conflict,Users 1-2,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,9,0,0
1673600418133,15,GetCalendar,200,OK,Users 1-3,text,true,,8782,149,10,10,https://localhost:55451/Booking/GetConsultantCalendar,13,0,0
1673600418139,9,GetCalendar,200,OK,Users 1-1,text,true,,8782,149,10,10,https://localhost:55451/Booking/GetConsultantCalendar,7,0,0
1673600418138,11,Appointment1,409,Conflict,Users 1-10,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,11,0,0
1673600418138,14,Appointment1,409,Conflict,Users 1-5,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,14,0,0
1673600418146,10,Appointment1-2,409,Conflict,Users 1-4,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,10,0,0
1673600418148,8,Appointment1,409,Conflict,Users 1-3,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,8,0,0
1673600418148,8,Appointment1,409,Conflict,Users 1-1,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,8,0,0
1673600418148,8,Appointment4,409,Conflict,Users 1-9,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/4,8,0,0
1673600418148,9,Appointment2,409,Conflict,Users 1-7,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/2,9,0,0
1673600418145,13,Appointment2,409,Conflict,Users 1-6,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/2,13,0,0
1673600418148,11,Appointment2,409,Conflict,Users 1-2,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/2,8,0,0
1673600418146,15,GetCalendar,200,OK,Users 1-8,text,true,,8782,149,10,10,https://localhost:55451/Booking/GetConsultantCalendar,14,0,0
1673600418149,14,Appointment1-2,409,Conflict,Users 1-10,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,14,0,0
1673600418152,18,Appointment1-2,409,Conflict,Users 1-5,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,18,0,0
1673600418158,13,Appointment3,409,Conflict,Users 1-6,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/3,12,0,0
1673600418156,15,Appointment1-2,409,Conflict,Users 1-3,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,14,0,0
1673600418156,17,Appointment1-2,409,Conflict,Users 1-1,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,17,0,0
1673600418156,17,Appointment2,409,Conflict,Users 1-4,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/2,17,0,0
1673600418158,15,Appointment3,409,Conflict,Users 1-7,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/3,15,0,0
1673600418156,17,GetCalendar,200,OK,Users 1-9,text,true,,8782,149,10,10,https://localhost:55451/Booking/GetConsultantCalendar,16,0,0
1673600418161,13,Appointment1,409,Conflict,Users 1-8,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,13,0,0
1673600418163,11,Appointment2,409,Conflict,Users 1-10,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/2,11,0,0
1673600418159,17,Appointment3,409,Conflict,Users 1-2,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/3,17,0,0
1673600418174,5,Appointment1-2,409,Conflict,Users 1-8,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,5,0,0
1673600418173,6,Appointment4,409,Conflict,Users 1-7,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/4,6,0,0
1673600418172,8,Appointment4,409,Conflict,Users 1-6,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/4,7,0,0
1673600418174,6,Appointment3,409,Conflict,Users 1-10,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/3,5,0,0
1673600418170,10,Appointment2,409,Conflict,Users 1-5,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/2,10,0,0
1673600418173,9,Appointment3,409,Conflict,Users 1-4,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/3,9,0,0
1673600418173,11,Appointment1,409,Conflict,Users 1-9,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,10,0,0
1673600418172,15,Appointment2,409,Conflict,Users 1-3,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/2,15,0,0
1673600418173,14,Appointment2,409,Conflict,Users 1-1,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/2,14,0,0
1673600418180,7,Appointment2,409,Conflict,Users 1-8,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/2,7,0,0
1673600418176,11,Appointment4,409,Conflict,Users 1-2,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/4,11,0,0
1673600418180,10,Appointment4,409,Conflict,Users 1-10,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/4,10,0,0
1673600418180,10,Appointment3,409,Conflict,Users 1-5,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/3,10,0,0
1673600418180,11,GetCalendar,200,OK,Users 1-6,text,true,,8782,149,10,10,https://localhost:55451/Booking/GetConsultantCalendar,10,0,0
1673600418182,12,Appointment4,409,Conflict,Users 1-4,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/4,12,0,0
1673600418184,10,Appointment1-2,409,Conflict,Users 1-9,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,10,0,0
1673600418187,9,Appointment3,409,Conflict,Users 1-1,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/3,9,0,0
1673600418180,16,GetCalendar,200,OK,Users 1-7,text,true,,8782,149,10,10,https://localhost:55451/Booking/GetConsultantCalendar,14,0,0
1673600418187,9,Appointment3,409,Conflict,Users 1-3,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/3,9,0,0
1673600418187,11,Appointment3,409,Conflict,Users 1-8,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/3,11,0,0
1673600418190,10,GetCalendar,200,OK,Users 1-10,text,true,,8782,149,10,10,https://localhost:55451/Booking/GetConsultantCalendar,9,0,0
1673600418194,9,Appointment2,409,Conflict,Users 1-9,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/2,9,0,0
1673600418197,6,Appointment4,409,Conflict,Users 1-1,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/4,6,0,0
1673600418197,6,Appointment4,409,Conflict,Users 1-3,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/4,6,0,0
1673600418190,13,Appointment4,409,Conflict,Users 1-5,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/4,13,0,0
1673600418197,7,Appointment1,409,Conflict,Users 1-7,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,7,0,0
1673600418187,17,GetCalendar,200,OK,Users 1-2,text,true,,8782,149,10,10,https://localhost:55451/Booking/GetConsultantCalendar,16,0,0
1673600418192,19,Appointment1,409,Conflict,Users 1-6,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,19,0,0
1673600418199,12,Appointment4,409,Conflict,Users 1-8,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/4,12,0,0
1673600418194,18,GetCalendar,200,OK,Users 1-4,text,true,,8782,149,10,10,https://localhost:55451/Booking/GetConsultantCalendar,17,0,0
1673600418203,11,Appointment3,409,Conflict,Users 1-9,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/3,11,0,0
1673600418204,11,Appointment1-2,409,Conflict,Users 1-7,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,11,0,0
1673600418200,16,Appointment1,409,Conflict,Users 1-10,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,16,0,0
1673600418203,14,GetCalendar,200,OK,Users 1-3,text,true,,8782,149,10,10,https://localhost:55451/Booking/GetConsultantCalendar,13,0,0
1673600418204,15,Appointment1,409,Conflict,Users 1-2,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,15,0,0
1673600418203,20,GetCalendar,200,OK,Users 1-5,text,true,,8782,149,10,10,https://localhost:55451/Booking/GetConsultantCalendar,19,0,0
1673600418203,20,GetCalendar,200,OK,Users 1-1,text,true,,8782,149,10,10,https://localhost:55451/Booking/GetConsultantCalendar,19,0,0
1673600418213,11,Appointment1,409,Conflict,Users 1-4,text,false,,209,232,10,10,https://localhost:55451/Booking/ConfirmAppointment/1,11,0,0
